Numéro d'Étudiant,code_ue,note
2012000590,S07A071,6
2012000590,S07A072,16
2012000590,S07A073,19
2012000590,S07A074,15
2012000590,S07A075,15
2012000590,S07A076,16
2012000590,S07A077,4
2012000590,S07A078,14
2012000590,S07A079,1
2012000590,S07A080,6
2012000590,S07A081,2
2012000590,S07A082,5
2012000590,S07A083,1
2012000590,S07A084,17
2012000590,S07A085,5
2012000590,S07A086,1
2012000590,S07A087,2
2012000590,S07A088,14
2012000590,S07A089,4
2012000590,S07A090,8
2012000590,S07A091,4
2012000590,S07A092,14
2012000590,S07A093,5
2012000590,S07A094,7
2012000590,S07A095,0
2012000590,S07A096,12
2012000590,S07A097,7
2012000590,S07A098,9
2012000590,S07A099,9
2012000590,S07A100,1
2012000591,S07A001,7
2012000591,S07A002,1
2012000591,S07A003,19
2012000591,S07A004,3
2012000591,S07A005,3
2012000591,S07A006,5
2012000591,S07A007,4
2012000591,S07A008,2
2012000591,S07A009,10
2012000591,S07A010,13
2012000591,S07A011,10
2012000591,S07A012,16
2012000591,S07A013,13
2012000591,S07A014,8
2012000591,S07A015,9
2012000591,S07A016,4
2012000591,S07A017,10
2012000591,S07A018,5
2012000591,S07A019,14
2012000591,S07A020,20
2012000591,S07A021,14
2012000591,S07A022,17
2012000591,S07A023,15
2012000591,S07A024,6
2012000591,S07A025,2
2012000591,S07A026,12
2012000591,S07A027,7
2012000591,S07A028,10
2012000591,S07A029,5
2012000591,S07A030,17
2012000591,S07A031,11
2012000591,S07A032,18
2012000591,S07A033,4
2012000591,S07A034,18
2012000591,S07A035,3
2012000591,S07A036,0
2012000591,S07A037,12
2012000591,S07A038,15
2012000591,S07A039,2
2012000591,S07A040,2
2012000591,S07A041,0
2012000591,S07A042,10
2012000591,S07A043,15
2012000591,S07A044,18
2012000591,S07A045,15
2012000591,S07A046,5
2012000591,S07A047,5
2012000591,S07A048,15
2012000591,S07A049,4
2012000591,S07A050,8
2012000591,S07A051,9
2012000591,S07A052,4
2012000591,S07A053,6
2012000591,S07A054,5
2012000591,S07A055,14
2012000591,S07A056,11
2012000591,S07A057,15
2012000591,S07A058,18
2012000591,S07A059,1
2012000591,S07A060,18
2012000591,S07A061,20
2012000591,S07A062,10
2012000591,S07A063,6
2012000591,S07A064,13
2012000591,S07A065,19
2012000591,S07A066,7
2012000591,S07A067,6
2012000591,S07A068,14
2012000591,S07A069,4
2012000591,S07A070,8
2012000591,S07A071,3
2012000591,S07A072,16
2012000591,S07A073,16
2012000591,S07A074,7
2012000591,S07A075,19
2012000591,S07A076,7
2012000591,S07A077,1
2012000591,S07A078,6
2012000591,S07A079,2
2012000591,S07A080,20
2012000591,S07A081,2
2012000591,S07A082,17
2012000591,S07A083,10
2012000591,S07A084,14
2012000591,S07A085,5
2012000591,S07A086,16
2012000591,S07A087,0
2012000591,S07A088,5
2012000591,S07A089,12
2012000591,S07A090,8
2012000591,S07A091,14
2012000591,S07A092,12
2012000591,S07A093,6
2012000591,S07A094,17
2012000591,S07A095,14
2012000591,S07A096,3
2012000591,S07A097,11
2012000591,S07A098,16
2012000591,S07A099,2
2012000591,S07A100,10
2012000592,S07A001,19
2012000592,S07A002,18
2012000592,S07A003,1
2012000592,S07A004,11
2012000592,S07A005,11
2012000592,S07A006,16
2012000592,S07A007,14
2012000592,S07A008,19
2012000592,S07A009,12
2012000592,S07A010,13
2012000592,S07A011,16
2012000592,S07A012,3
2012000592,S07A013,12
2012000592,S07A014,16
2012000592,S07A015,10
2012000592,S07A016,10
2012000592,S07A017,14
2012000592,S07A018,7
2012000592,S07A019,18
2012000592,S07A020,7
2012000592,S07A021,2
2012000592,S07A022,17
2012000592,S07A023,6
2012000592,S07A024,15
2012000592,S07A025,16
2012000592,S07A026,18
2012000592,S07A027,20
2012000592,S07A028,3
2012000592,S07A029,1
2012000592,S07A030,9
2012000592,S07A031,13
2012000592,S07A032,14
2012000592,S07A033,7
2012000592,S07A034,8
2012000592,S07A035,14
2012000592,S07A036,20
2012000592,S07A037,1
2012000592,S07A038,0
2012000592,S07A039,8
2012000592,S07A040,5
2012000592,S07A041,2
2012000592,S07A042,6
2012000592,S07A043,8
2012000592,S07A044,17
2012000592,S07A045,13
2012000592,S07A046,15
2012000592,S07A047,2
2012000592,S07A048,2
2012000592,S07A049,13
2012000592,S07A050,12
2012000592,S07A051,8
2012000592,S07A052,3
2012000592,S07A053,1
2012000592,S07A054,1
2012000592,S07A055,17
2012000592,S07A056,19
2012000592,S07A057,6
2012000592,S07A058,1
2012000592,S07A059,18
2012000592,S07A060,8
2012000592,S07A061,10
2012000592,S07A062,10
2012000592,S07A063,1
2012000592,S07A064,18
2012000592,S07A065,1
2012000592,S07A066,5
2012000592,S07A067,2
2012000592,S07A068,18
2012000592,S07A069,8
2012000592,S07A070,17
2012000592,S07A071,17
2012000592,S07A072,14
2012000592,S07A073,3
2012000592,S07A074,19
2012000592,S07A075,19
2012000592,S07A076,10
2012000592,S07A077,1
2012000592,S07A078,17
2012000592,S07A079,1
2012000592,S07A080,20
2012000592,S07A081,7
2012000592,S07A082,2
2012000592,S07A083,2
2012000592,S07A084,10
2012000592,S07A085,0
2012000592,S07A086,3
2012000592,S07A087,20
2012000592,S07A088,6
2012000592,S07A089,3
2012000592,S07A090,15
2012000592,S07A091,10
2012000592,S07A092,12
2012000592,S07A093,5
2012000592,S07A094,20
2012000592,S07A095,16
2012000592,S07A096,14
2012000592,S07A097,10
2012000592,S07A098,9
2012000592,S07A099,18
2012000592,S07A100,7
2012000593,S07A001,0
2012000593,S07A002,6
2012000593,S07A003,15
2012000593,S07A004,11
2012000593,S07A005,1
2012000593,S07A006,13
2012000593,S07A007,3
2012000593,S07A008,11
2012000593,S07A009,1
2012000593,S07A010,6
2012000593,S07A011,1
2012000593,S07A012,9
2012000593,S07A013,7
2012000593,S07A014,0
2012000593,S07A015,3
2012000593,S07A016,13
2012000593,S07A017,7
2012000593,S07A018,2
2012000593,S07A019,14
2012000593,S07A020,17
2012000593,S07A021,8
2012000593,S07A022,5
2012000593,S07A023,8
2012000593,S07A024,1
2012000593,S07A025,6
2012000593,S07A026,11
2012000593,S07A027,13
2012000593,S07A028,11
2012000593,S07A029,7
2012000593,S07A030,9
2012000593,S07A031,20
2012000593,S07A032,13
2012000593,S07A033,14
2012000593,S07A034,17
2012000593,S07A035,11
2012000593,S07A036,8
2012000593,S07A037,15
2012000593,S07A038,8
2012000593,S07A039,17
2012000593,S07A040,6
2012000593,S07A041,2
2012000593,S07A042,15
2012000593,S07A043,11
2012000593,S07A044,8
2012000593,S07A045,11
2012000593,S07A046,5
2012000593,S07A047,2
2012000593,S07A048,16
2012000593,S07A049,19
2012000593,S07A050,16
2012000593,S07A051,14
2012000593,S07A052,0
2012000593,S07A053,8
2012000593,S07A054,17
2012000593,S07A055,3
2012000593,S07A056,18
2012000593,S07A057,12
2012000593,S07A058,5
2012000593,S07A059,0
2012000593,S07A060,4
2012000593,S07A061,15
2012000593,S07A062,0
2012000593,S07A063,11
2012000593,S07A064,3
2012000593,S07A065,4
2012000593,S07A066,5
2012000593,S07A067,16
2012000593,S07A068,20
2012000593,S07A069,14
2012000593,S07A070,6
2012000593,S07A071,2
2012000593,S07A072,3
2012000593,S07A073,16
2012000593,S07A074,11
2012000593,S07A075,5
2012000593,S07A076,16
2012000593,S07A077,18
2012000593,S07A078,11
2012000593,S07A079,12
2012000593,S07A080,17
2012000593,S07A081,2
2012000593,S07A082,16
2012000593,S07A083,1
2012000593,S07A084,1
2012000593,S07A085,10
2012000593,S07A086,12
2012000593,S07A087,3
2012000593,S07A088,3
2012000593,S07A089,11
2012000593,S07A090,3
2012000593,S07A091,16
2012000593,S07A092,8
2012000593,S07A093,9
2012000593,S07A094,17
2012000593,S07A095,17
2012000593,S07A096,13
2012000593,S07A097,8
2012000593,S07A098,3
2012000593,S07A099,3
2012000593,S07A100,7
2012000594,S07A001,3
2012000594,S07A002,0
2012000594,S07A003,10
2012000594,S07A004,10
2012000594,S07A005,7
2012000594,S07A006,4
2012000594,S07A007,5
2012000594,S07A008,6
2012000594,S07A009,9
2012000594,S07A010,7
2012000594,S07A011,3
2012000594,S07A012,20
2012000594,S07A013,8
2012000594,S07A014,12
2012000594,S07A015,19
2012000594,S07A016,10
2012000594,S07A017,4
2012000594,S07A018,10
2012000594,S07A019,12
2012000594,S07A020,15
2012000594,S07A021,14
2012000594,S07A022,16
2012000594,S07A023,3
2012000594,S07A024,13
2012000594,S07A025,14
2012000594,S07A026,18
2012000594,S07A027,7
2012000594,S07A028,13
2012000594,S07A029,10
2012000594,S07A030,15
2012000594,S07A031,15
2012000594,S07A032,7
2012000594,S07A033,4
2012000594,S07A034,13
2012000594,S07A035,6
2012000594,S07A036,10
2012000594,S07A037,5
2012000594,S07A038,8
2012000594,S07A039,0
2012000594,S07A040,8
2012000594,S07A041,12
2012000594,S07A042,4
2012000594,S07A043,10
2012000594,S07A044,14
2012000594,S07A045,18
2012000594,S07A046,10
2012000594,S07A047,2
2012000594,S07A048,18
2012000594,S07A049,3
2012000594,S07A050,2
2012000594,S07A051,15
2012000594,S07A052,1
2012000594,S07A053,2
2012000594,S07A054,13
2012000594,S07A055,19
2012000594,S07A056,6
2012000594,S07A057,0
2012000594,S07A058,8
2012000594,S07A059,17
2012000594,S07A060,19
2012000594,S07A061,3
2012000594,S07A062,0
2012000594,S07A063,11
2012000594,S07A064,11
2012000594,S07A065,8
2012000594,S07A066,14
2012000594,S07A067,6
2012000594,S07A068,10
2012000594,S07A069,7
2012000594,S07A070,10
2012000594,S07A071,20
2012000594,S07A072,8
2012000594,S07A073,11
2012000594,S07A074,8
2012000594,S07A075,7
2012000594,S07A076,6
2012000594,S07A077,7
2012000594,S07A078,17
2012000594,S07A079,17
2012000594,S07A080,13
2012000594,S07A081,1
2012000594,S07A082,3
2012000594,S07A083,20
2012000594,S07A084,16
2012000594,S07A085,20
2012000594,S07A086,20
2012000594,S07A087,18
2012000594,S07A088,1
2012000594,S07A089,10
2012000594,S07A090,2
2012000594,S07A091,2
2012000594,S07A092,20
2012000594,S07A093,5
2012000594,S07A094,2
2012000594,S07A095,5
2012000594,S07A096,16
2012000594,S07A097,2
2012000594,S07A098,13
2012000594,S07A099,5
2012000594,S07A100,17
2012000595,S07A001,8
2012000595,S07A002,10
2012000595,S07A003,9
2012000595,S07A004,15
2012000595,S07A005,9
2012000595,S07A006,1
2012000595,S07A007,0
2012000595,S07A008,1
2012000595,S07A009,1
2012000595,S07A010,19
2012000595,S07A011,18
2012000595,S07A012,6
2012000595,S07A013,8
2012000595,S07A014,12
2012000595,S07A015,18
2012000595,S07A016,14
2012000595,S07A017,16
2012000595,S07A018,19
2012000595,S07A019,12
2012000595,S07A020,14
2012000595,S07A021,10
2012000595,S07A022,0
2012000595,S07A023,2
2012000595,S07A024,16
2012000595,S07A025,10
2012000595,S07A026,0
2012000595,S07A027,15
2012000595,S07A028,12
2012000595,S07A029,19
2012000595,S07A030,6
2012000595,S07A031,20
2012000595,S07A032,16
2012000595,S07A033,2
2012000595,S07A034,5
2012000595,S07A035,0
2012000595,S07A036,20
2012000595,S07A037,7
2012000595,S07A038,15
2012000595,S07A039,1
2012000595,S07A040,12
2012000595,S07A041,3
2012000595,S07A042,16
2012000595,S07A043,6
2012000595,S07A044,6
2012000595,S07A045,10
2012000595,S07A046,17
2012000595,S07A047,0
2012000595,S07A048,19
2012000595,S07A049,13
2012000595,S07A050,1
2012000595,S07A051,15
2012000595,S07A052,7
2012000595,S07A053,10
2012000595,S07A054,19
2012000595,S07A055,11
2012000595,S07A056,5
2012000595,S07A057,15
2012000595,S07A058,2
2012000595,S07A059,18
2012000595,S07A060,18
2012000595,S07A061,8
2012000595,S07A062,10
2012000595,S07A063,3
2012000595,S07A064,13
2012000595,S07A065,13
2012000595,S07A066,0
2012000595,S07A067,7
2012000595,S07A068,17
2012000595,S07A069,11
2012000595,S07A070,18
2012000595,S07A071,8
2012000595,S07A072,4
2012000595,S07A073,2
2012000595,S07A074,14
2012000595,S07A075,0
2012000595,S07A076,18
2012000595,S07A077,4
2012000595,S07A078,11
2012000595,S07A079,18
2012000595,S07A080,18
2012000595,S07A081,6
2012000595,S07A082,4
2012000595,S07A083,17
2012000595,S07A084,10
2012000595,S07A085,3
2012000595,S07A086,7
2012000595,S07A087,13
2012000595,S07A088,14
2012000595,S07A089,14
2012000595,S07A090,15
2012000595,S07A091,18
2012000595,S07A092,2
2012000595,S07A093,14
2012000595,S07A094,2
2012000595,S07A095,0
2012000595,S07A096,9
2012000595,S07A097,15
2012000595,S07A098,19
2012000595,S07A099,9
2012000595,S07A100,17
2012000596,S07A001,3
2012000596,S07A002,3
2012000596,S07A003,14
2012000596,S07A004,15
2012000596,S07A005,5
2012000596,S07A006,5
2012000596,S07A007,16
2012000596,S07A008,14
2012000596,S07A009,3
2012000596,S07A010,16
2012000596,S07A011,18
2012000596,S07A012,14
2012000596,S07A013,18
2012000596,S07A014,6
2012000596,S07A015,12
2012000596,S07A016,1
2012000596,S07A017,7
2012000596,S07A018,20
2012000596,S07A019,12
2012000596,S07A020,16
2012000596,S07A021,11
2012000596,S07A022,3
2012000596,S07A023,15
2012000596,S07A024,10
2012000596,S07A025,5
2012000596,S07A026,19
2012000596,S07A027,10
2012000596,S07A028,9
2012000596,S07A029,10
2012000596,S07A030,11
2012000596,S07A031,4
2012000596,S07A032,19
2012000596,S07A033,10
2012000596,S07A034,2
2012000596,S07A035,4
2012000596,S07A036,7
2012000596,S07A037,6
2012000596,S07A038,4
2012000596,S07A039,4
2012000596,S07A040,17
2012000596,S07A041,6
2012000596,S07A042,15
2012000596,S07A043,1
2012000596,S07A044,16
2012000596,S07A045,9
2012000596,S07A046,1
2012000596,S07A047,13
2012000596,S07A048,13
2012000596,S07A049,5
2012000596,S07A050,6
2012000596,S07A051,7
2012000596,S07A052,19
2012000596,S07A053,6
2012000596,S07A054,20
2012000596,S07A055,4
2012000596,S07A056,4
2012000596,S07A057,9
2012000596,S07A058,14
2012000596,S07A059,9
2012000596,S07A060,13
2012000596,S07A061,13
2012000596,S07A062,17
2012000596,S07A063,17
2012000596,S07A064,10
2012000596,S07A065,1
2012000596,S07A066,7
2012000596,S07A067,6
2012000596,S07A068,13
2012000596,S07A069,2
2012000596,S07A070,7
2012000596,S07A071,9
2012000596,S07A072,0
2012000596,S07A073,8
2012000596,S07A074,17
2012000596,S07A075,13
2012000596,S07A076,18
2012000596,S07A077,1
2012000596,S07A078,4
2012000596,S07A079,13
2012000596,S07A080,20
2012000596,S07A081,7
2012000596,S07A082,4
2012000596,S07A083,15
2012000596,S07A084,7
2012000596,S07A085,8
2012000596,S07A086,18
2012000596,S07A087,13
2012000596,S07A088,16
2012000596,S07A089,16
2012000596,S07A090,10
2012000596,S07A091,8
2012000596,S07A092,15
2012000596,S07A093,20
2012000596,S07A094,2
2012000596,S07A095,11
2012000596,S07A096,19
2012000596,S07A097,19
2012000596,S07A098,3
2012000596,S07A099,16
2012000596,S07A100,13
2012000597,S07A001,0
2012000597,S07A002,11
2012000597,S07A003,20
2012000597,S07A004,4
2012000597,S07A005,2
2012000597,S07A006,4
2012000597,S07A007,17
2012000597,S07A008,20
2012000597,S07A009,8
2012000597,S07A010,0
2012000597,S07A011,9
2012000597,S07A012,9
2012000597,S07A013,0
2012000597,S07A014,4
2012000597,S07A015,5
2012000597,S07A016,8
2012000597,S07A017,5
2012000597,S07A018,16
2012000597,S07A019,11
2012000597,S07A020,6
2012000597,S07A021,4
2012000597,S07A022,13
2012000597,S07A023,0
2012000597,S07A024,20
2012000597,S07A025,0
2012000597,S07A026,3
2012000597,S07A027,2
2012000597,S07A028,17
2012000597,S07A029,7
2012000597,S07A030,6
2012000597,S07A031,2
2012000597,S07A032,17
2012000597,S07A033,11
2012000597,S07A034,15
2012000597,S07A035,8
2012000597,S07A036,6
2012000597,S07A037,7
2012000597,S07A038,6
2012000597,S07A039,3
2012000597,S07A040,4
2012000597,S07A041,18
2012000597,S07A042,1
2012000597,S07A043,11
2012000597,S07A044,20
2012000597,S07A045,11
2012000597,S07A046,12
2012000597,S07A047,18
2012000597,S07A048,17
2012000597,S07A049,7
2012000597,S07A050,9
2012000597,S07A051,7
2012000597,S07A052,7
2012000597,S07A053,14
2012000597,S07A054,6
2012000597,S07A055,8
2012000597,S07A056,19
2012000597,S07A057,7
2012000597,S07A058,4
2012000597,S07A059,9
2012000597,S07A060,16
2012000597,S07A061,7
2012000597,S07A062,16
2012000597,S07A063,19
2012000597,S07A064,8
2012000597,S07A065,5
2012000597,S07A066,5
2012000597,S07A067,1
2012000597,S07A068,0
2012000597,S07A069,20
2012000597,S07A070,20
2012000597,S07A071,5
2012000597,S07A072,12
2012000597,S07A073,16
2012000597,S07A074,7
2012000597,S07A075,14
2012000597,S07A076,18
2012000597,S07A077,12
2012000597,S07A078,4
2012000597,S07A079,9
2012000597,S07A080,6
2012000597,S07A081,10
2012000597,S07A082,3
2012000597,S07A083,5
2012000597,S07A084,19
2012000597,S07A085,19
2012000597,S07A086,16
2012000597,S07A087,5
2012000597,S07A088,3
2012000597,S07A089,6
2012000597,S07A090,15
2012000597,S07A091,7
2012000597,S07A092,10
2012000597,S07A093,9
2012000597,S07A094,7
2012000597,S07A095,12
2012000597,S07A096,6
2012000597,S07A097,6
2012000597,S07A098,13
2012000597,S07A099,1
2012000597,S07A100,19
2012000598,S07A001,4
2012000598,S07A002,9
2012000598,S07A003,6
2012000598,S07A004,11
2012000598,S07A005,15
2012000598,S07A006,10
2012000598,S07A007,18
2012000598,S07A008,5
2012000598,S07A009,9
2012000598,S07A010,13
2012000598,S07A011,3
2012000598,S07A012,0
2012000598,S07A013,8
2012000598,S07A014,9
2012000598,S07A015,12
2012000598,S07A016,6
2012000598,S07A017,15
2012000598,S07A018,7
2012000598,S07A019,1
2012000598,S07A020,2
2012000598,S07A021,8
2012000598,S07A022,8
2012000598,S07A023,9
2012000598,S07A024,0
2012000598,S07A025,1
2012000598,S07A026,1
2012000598,S07A027,8
2012000598,S07A028,5
2012000598,S07A029,13
2012000598,S07A030,6
2012000598,S07A031,10
2012000598,S07A032,12
2012000598,S07A033,2
2012000598,S07A034,20
2012000598,S07A035,4
2012000598,S07A036,1
2012000598,S07A037,6
2012000598,S07A038,16
2012000598,S07A039,16
2012000598,S07A040,18
2012000598,S07A041,6
2012000598,S07A042,9
2012000598,S07A043,17
2012000598,S07A044,10
2012000598,S07A045,2
2012000598,S07A046,4
2012000598,S07A047,1
2012000598,S07A048,5
2012000598,S07A049,9
2012000598,S07A050,12
2012000598,S07A051,12
2012000598,S07A052,2
2012000598,S07A053,11
2012000598,S07A054,7
2012000598,S07A055,8
2012000598,S07A056,19
2012000598,S07A057,2
2012000598,S07A058,10
2012000598,S07A059,8
2012000598,S07A060,6
2012000598,S07A061,12
2012000598,S07A062,5
2012000598,S07A063,1
2012000598,S07A064,9
2012000598,S07A065,8
2012000598,S07A066,12
2012000598,S07A067,0
2012000598,S07A068,17
2012000598,S07A069,11
2012000598,S07A070,0
2012000598,S07A071,1
2012000598,S07A072,2
2012000598,S07A073,3
2012000598,S07A074,3
2012000598,S07A075,16
2012000598,S07A076,8
2012000598,S07A077,9
2012000598,S07A078,14
2012000598,S07A079,8
2012000598,S07A080,16
2012000598,S07A081,10
2012000598,S07A082,19
2012000598,S07A083,15
2012000598,S07A084,19
2012000598,S07A085,0
2012000598,S07A086,9
2012000598,S07A087,13
2012000598,S07A088,18
2012000598,S07A089,4
2012000598,S07A090,4
2012000598,S07A091,2
2012000598,S07A092,11
2012000598,S07A093,3
2012000598,S07A094,19
2012000598,S07A095,20
2012000598,S07A096,2
2012000598,S07A097,5
2012000598,S07A098,15
2012000598,S07A099,1
2012000598,S07A100,0
2012000599,S07A001,7
2012000599,S07A002,14
2012000599,S07A003,2
2012000599,S07A004,16
2012000599,S07A005,13
2012000599,S07A006,1
2012000599,S07A007,18
2012000599,S07A008,4
2012000599,S07A009,4
2012000599,S07A010,19
2012000599,S07A011,17
2012000599,S07A012,2
2012000599,S07A013,5
2012000599,S07A014,5
2012000599,S07A015,1
2012000599,S07A016,5
2012000599,S07A017,15
2012000599,S07A018,8
2012000599,S07A019,4
2012000599,S07A020,1
2012000599,S07A021,17
2012000599,S07A022,2
2012000599,S07A023,7
2012000599,S07A024,16
2012000599,S07A025,9
2012000599,S07A026,2
2012000599,S07A027,6
2012000599,S07A028,13
2012000599,S07A029,13
2012000599,S07A030,7
2012000599,S07A031,3
2012000599,S07A032,0
2012000599,S07A033,19
2012000599,S07A034,10
2012000599,S07A035,13
2012000599,S07A036,17
2012000599,S07A037,10
2012000599,S07A038,19
2012000599,S07A039,16
2012000599,S07A040,19
2012000599,S07A041,3
2012000599,S07A042,5
2012000599,S07A043,10
2012000599,S07A044,17
2012000599,S07A045,6
2012000599,S07A046,1
2012000599,S07A047,20
2012000599,S07A048,0
2012000599,S07A049,16
2012000599,S07A050,17
2012000599,S07A051,12
2012000599,S07A052,6
2012000599,S07A053,20
2012000599,S07A054,0
2012000599,S07A055,19
2012000599,S07A056,17
2012000599,S07A057,7
2012000599,S07A058,4
2012000599,S07A059,2
2012000599,S07A060,19
2012000599,S07A061,19
2012000599,S07A062,3
2012000599,S07A063,10
2012000599,S07A064,10
2012000599,S07A065,11
2012000599,S07A066,1
2012000599,S07A067,2
2012000599,S07A068,7
2012000599,S07A069,7
2012000599,S07A070,15
2012000599,S07A071,15
2012000599,S07A072,7
2012000599,S07A073,14
2012000599,S07A074,11
2012000599,S07A075,18
2012000599,S07A076,1
2012000599,S07A077,13
2012000599,S07A078,13
2012000599,S07A079,18
2012000599,S07A080,18
2012000599,S07A081,6
2012000599,S07A082,17
2012000599,S07A083,20
2012000599,S07A084,12
2012000599,S07A085,7
2012000599,S07A086,14
2012000599,S07A087,18
2012000599,S07A088,16
2012000599,S07A089,3
2012000599,S07A090,4
2012000599,S07A091,14
2012000599,S07A092,1
2012000599,S07A093,0
2012000599,S07A094,15
2012000599,S07A095,2
2012000599,S07A096,9
2012000599,S07A097,18
2012000599,S07A098,19
